canonicalActorId,primaryName,stateClientKey,stateClientName,lobbyistName,primaryLobbyistId,annualLobbyistRegistrationId,businessType,industryTradeType,sourceDate,reportMonth,reportDueDate,fiscalYear,issueCode,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,reviewStatus,evidenceRule,reviewer,reviewDate,sourceUrl,notes
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20075003138,Organization,,2008-03-30,March,2008-04-15,2007-2008,co-state-organization,2008-03-30,2008-03-30,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20017000599|20075003138|COLORADO HOSPITAL ASSOCIATION|2008-03-30|7512,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20075004027,Professional Association,,2008-03-30,March,2008-04-15,2007-2008,co-state-professional-association,2008-03-30,2008-03-30,state_lobbying,state_lobbying_income,10833.3200,0.0108,Colorado Secretary of State lobbyist income data,20075000109|20075004027|COLORADO HOSPITAL ASSOCIATION|2008-03-30|7513,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20075002998,Organization,,2008-03-31,March,2008-04-15,2007-2008,co-state-organization,2008-03-31,2008-03-31,state_lobbying,state_lobbying_income,600.0000,0.0006,Colorado Secretary of State lobbyist income data,20065003847|20075002998|COLORADO HOSPITAL ASSOCIATION|2008-03-31|7561,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,The Howes Group dba Howes Wolf,20025002112,20075003600,Organization,,2008-04-07,April,2008-05-15,2007-2008,co-state-organization,2008-04-07,2008-04-07,state_lobbying,state_lobbying_income,4668.0000,0.0047,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO HOSPITAL ASSOCIATION|2008-04-07|7514,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20075004027,Professional Association,,2008-04-25,April,2008-05-15,2007-2008,co-state-professional-association,2008-04-25,2008-04-25,state_lobbying,state_lobbying_income,5416.6600,0.0054,Colorado Secretary of State lobbyist income data,20075000109|20075004027|COLORADO HOSPITAL ASSOCIATION|2008-04-25|7515,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20075003138,Organization,,2008-04-30,April,2008-05-15,2007-2008,co-state-organization,2008-04-30,2008-04-30,state_lobbying,state_lobbying_income,7000.0000,0.0070,Colorado Secretary of State lobbyist income data,20017000599|20075003138|COLORADO HOSPITAL ASSOCIATION|2008-04-30|7516,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20075002998,Organization,,2008-04-30,April,2008-05-15,2007-2008,co-state-organization,2008-04-30,2008-04-30,state_lobbying,state_lobbying_income,900.0000,0.0009,Colorado Secretary of State lobbyist income data,20065003847|20075002998|COLORADO HOSPITAL ASSOCIATION|2008-04-30|7562,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20075004027,Professional Association,,2008-05-20,May,2008-06-16,2007-2008,co-state-professional-association,2008-05-20,2008-05-20,state_lobbying,state_lobbying_income,5416.6600,0.0054,Colorado Secretary of State lobbyist income data,20075000109|20075004027|COLORADO HOSPITAL ASSOCIATION|2008-05-20|7517,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20075003138,Organization,,2008-05-31,May,2008-06-16,2007-2008,co-state-organization,2008-05-31,2008-05-31,state_lobbying,state_lobbying_income,6500.0000,0.0065,Colorado Secretary of State lobbyist income data,20017000599|20075003138|COLORADO HOSPITAL ASSOCIATION|2008-05-31|7518,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20075002998,Organization,,2008-05-31,May,2008-06-16,2007-2008,co-state-organization,2008-05-31,2008-05-31,state_lobbying,state_lobbying_income,300.0000,0.0003,Colorado Secretary of State lobbyist income data,20065003847|20075002998|COLORADO HOSPITAL ASSOCIATION|2008-05-31|7563,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"FINLEY, GAIL A.",20085002192,20085002192,Organization,,2008-05-31,May,2008-06-16,2007-2008,co-state-organization,2008-05-31,2008-05-31,state_lobbying,state_lobbying_income,635.0000,0.0006,Colorado Secretary of State lobbyist income data,20085002192|20085002192|COLORADO HOSPITAL ASSOCIATION|2008-05-31|7519,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,The Howes Group dba Howes Wolf,20025002112,20075003600,Organization,,2008-06-02,June,2008-07-15,2007-2008,co-state-organization,2008-06-02,2008-06-02,state_lobbying,state_lobbying_income,2334.0000,0.0023,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO HOSPITAL ASSOCIATION|2008-06-02|7520,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20075004027,Professional Association,,2008-06-25,June,2008-07-15,2007-2008,co-state-professional-association,2008-06-25,2008-06-25,state_lobbying,state_lobbying_income,5416.6600,0.0054,Colorado Secretary of State lobbyist income data,20075000109|20075004027|COLORADO HOSPITAL ASSOCIATION|2008-06-25|7521,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20075003138,Organization,,2008-06-30,June,2008-07-15,2007-2008,co-state-organization,2008-06-30,2008-06-30,state_lobbying,state_lobbying_income,2500.0000,0.0025,Colorado Secretary of State lobbyist income data,20017000599|20075003138|COLORADO HOSPITAL ASSOCIATION|2008-06-30|7522,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20075002998,Organization,,2008-06-30,June,2008-07-15,2007-2008,co-state-organization,2008-06-30,2008-06-30,state_lobbying,state_lobbying_income,200.0000,0.0002,Colorado Secretary of State lobbyist income data,20065003847|20075002998|COLORADO HOSPITAL ASSOCIATION|2008-06-30|7564,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"FINLEY, GAIL A.",20085002192,20085002192,Organization,,2008-06-30,June,2008-07-15,2007-2008,co-state-organization,2008-06-30,2008-06-30,state_lobbying,state_lobbying_income,649.0000,0.0006,Colorado Secretary of State lobbyist income data,20085002192|20085002192|COLORADO HOSPITAL ASSOCIATION|2008-06-30|7523,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,The Howes Group dba Howes Wolf,20025002112,20085002928,Organization,,2008-07-24,July,2008-08-15,2008-2009,co-state-organization,2008-07-24,2008-07-24,state_lobbying,state_lobbying_income,2617.0000,0.0026,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO HOSPITAL ASSOCIATION|2008-07-24|7524,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20085003449,Organization,,2008-07-31,July,2008-08-15,2008-2009,co-state-organization,2008-07-31,2008-07-31,state_lobbying,state_lobbying_income,2247.0000,0.0022,Colorado Secretary of State lobbyist income data,20017000599|20085003449|COLORADO HOSPITAL ASSOCIATION|2008-07-31|7525,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20085003315,Organization,,2008-07-31,July,2008-08-15,2008-2009,co-state-organization,2008-07-31,2008-07-31,state_lobbying,state_lobbying_income,150.0000,0.0001,Colorado Secretary of State lobbyist income data,20065003847|20085003315|COLORADO HOSPITAL ASSOCIATION|2008-07-31|7565,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"FINLEY, GAIL A.",20085002192,20085003322,Organization,,2008-07-31,July,2008-08-15,2008-2009,co-state-organization,2008-07-31,2008-07-31,state_lobbying,state_lobbying_income,295.0000,0.0003,Colorado Secretary of State lobbyist income data,20085002192|20085003322|COLORADO HOSPITAL ASSOCIATION|2008-07-31|7526,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"NASH, TOM",20085002926,20085002926,Organization,,2008-07-31,July,2008-08-15,2008-2009,co-state-organization,2008-07-31,2008-07-31,state_lobbying,state_lobbying_income,457.0000,0.0005,Colorado Secretary of State lobbyist income data,20085002926|20085002926|COLORADO HOSPITAL ASSOCIATION|2008-07-31|7527,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20085003393,Professional Association,,2008-08-10,July,2008-08-15,2008-2009,co-state-professional-association,2008-08-10,2008-08-10,state_lobbying,state_lobbying_income,2750.0000,0.0027,Colorado Secretary of State lobbyist income data,20075000109|20085003393|COLORADO HOSPITAL ASSOCIATION|2008-08-10|7528,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,The Howes Group dba Howes Wolf,20025002112,20085002928,Organization,,2008-08-20,August,2008-09-15,2008-2009,co-state-organization,2008-08-20,2008-08-20,state_lobbying,state_lobbying_income,2334.0000,0.0023,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO HOSPITAL ASSOCIATION|2008-08-20|7529,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"Kelly-Bowry, Tanya (The Policy Matters LLC)",20075000109,20085003393,Professional Association,,2008-08-29,August,2008-09-15,2008-2009,co-state-professional-association,2008-08-29,2008-08-29,state_lobbying,state_lobbying_income,2750.0000,0.0027,Colorado Secretary of State lobbyist income data,20075000109|20085003393|COLORADO HOSPITAL ASSOCIATION|2008-08-29|7530,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"STEPHENS, JANET (Stephens Public Affairs Group, LLC)",20017000599,20085003449,Organization,,2008-08-31,August,2008-09-15,2008-2009,co-state-organization,2008-08-31,2008-08-31,state_lobbying,state_lobbying_income,2247.0000,0.0022,Colorado Secretary of State lobbyist income data,20017000599|20085003449|COLORADO HOSPITAL ASSOCIATION|2008-08-31|7531,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL  ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL  ASSOCIATION,"SUMMER, STEVEN J.",20065003847,20085003315,Organization,,2008-08-31,August,2008-09-15,2008-2009,co-state-organization,2008-08-31,2008-08-31,state_lobbying,state_lobbying_income,100.0000,0.0001,Colorado Secretary of State lobbyist income data,20065003847|20085003315|COLORADO HOSPITAL ASSOCIATION|2008-08-31|7566,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-758a0126410b,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,COLORADO HOSPITAL ASSOCIATION,"FINLEY, GAIL A.",20085002192,20085003322,Organization,,2008-08-31,August,2008-09-15,2008-2009,co-state-organization,2008-08-31,2008-08-31,state_lobbying,state_lobbying_income,295.0000,0.0003,Colorado Secretary of State lobbyist income data,20085002192|20085003322|COLORADO HOSPITAL ASSOCIATION|2008-08-31|7532,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
