canonicalActorId,primaryName,ldaClientId,ldaClientApiUrl,filingUuid,filingYear,filingPeriod,filingType,filingDocumentUrl,dtPosted,clientName,registrantName,issueCode,ldaIssueCode,ldaIssueDisplay,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,reviewStatus,evidenceRule,reviewer,reviewDate,sourceUrl,notes
cand-b905d6833296,American Petroleum Institute,2195,https://lda.gov/api/v1/clients/114557/,9da83752-411d-447a-9764-7aaf983676cc,2003,mid_year,MM,https://lda.gov/filings/public/filing/9da83752-411d-447a-9764-7aaf983676cc/print/,2003-08-13T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,PRICEWATERHOUSECOOPERS,lda-tax,TAX,Taxation/Internal Revenue Code,2003-01-01,2003-06-30,visible_lobbying,visible_lobbying_filing,1.0000,0.14000000,Official LDA API,9da83752-411d-447a-9764-7aaf983676cc|lda-tax|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/9da83752-411d-447a-9764-7aaf983676cc/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,773,https://lda.gov/api/v1/clients/155677/,a5ecbb83-2060-49bf-bd05-f1fcced0d0de,2003,mid_year,MM,https://lda.gov/filings/public/filing/a5ecbb83-2060-49bf-bd05-f1fcced0d0de/print/,2003-08-20T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,OGR,lda-eng,ENG,Energy/Nuclear,2003-01-01,2003-06-30,visible_lobbying,visible_lobbying_filing,1.0000,0.10000000,Official LDA API,a5ecbb83-2060-49bf-bd05-f1fcced0d0de|lda-eng|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/a5ecbb83-2060-49bf-bd05-f1fcced0d0de/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,b2032b00-19d6-4391-a4f0-c2581f4e9816,2003,mid_year,MM,https://lda.gov/filings/public/filing/b2032b00-19d6-4391-a4f0-c2581f4e9816/print/,2003-08-13T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-bud,BUD,Budget/Appropriations,2003-01-01,2003-06-30,visible_lobbying,visible_lobbying_filing,1.0000,1.68000000,Official LDA API,b2032b00-19d6-4391-a4f0-c2581f4e9816|lda-bud|2,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/b2032b00-19d6-4391-a4f0-c2581f4e9816/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,b2032b00-19d6-4391-a4f0-c2581f4e9816,2003,mid_year,MM,https://lda.gov/filings/public/filing/b2032b00-19d6-4391-a4f0-c2581f4e9816/print/,2003-08-13T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-tax,TAX,Taxation/Internal Revenue Code,2003-01-01,2003-06-30,visible_lobbying,visible_lobbying_filing,1.0000,1.68000000,Official LDA API,b2032b00-19d6-4391-a4f0-c2581f4e9816|lda-tax|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/b2032b00-19d6-4391-a4f0-c2581f4e9816/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,e27e5a81-458d-4dfe-b95e-e998f2adc0c0,2003,mid_year,RA,https://lda.gov/filings/public/filing/e27e5a81-458d-4dfe-b95e-e998f2adc0c0/print/,2003-02-26T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-uns,UNS,Unspecified,2003-01-01,2003-06-30,visible_lobbying,visible_lobbying_filing,1.0000,,Official LDA API,e27e5a81-458d-4dfe-b95e-e998f2adc0c0|lda-uns|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/e27e5a81-458d-4dfe-b95e-e998f2adc0c0/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,2195,https://lda.gov/api/v1/clients/114557/,016b668a-6d6f-42ae-bed8-475b32cbbac8,2003,year_end,YY,https://lda.gov/filings/public/filing/016b668a-6d6f-42ae-bed8-475b32cbbac8/print/,2004-02-24T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,PRICEWATERHOUSECOOPERS,lda-tax,TAX,Taxation/Internal Revenue Code,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.12000000,Official LDA API,016b668a-6d6f-42ae-bed8-475b32cbbac8|lda-tax|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/016b668a-6d6f-42ae-bed8-475b32cbbac8/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,90,https://lda.gov/api/v1/clients/143410/,051443f6-34ce-4967-a771-9459d397d9cd,2003,year_end,YYY,https://lda.gov/filings/public/filing/051443f6-34ce-4967-a771-9459d397d9cd/print/,2004-02-17T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,SHEA & GARDNER,lda-uns,UNS,Unspecified,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.00000000,Official LDA API,051443f6-34ce-4967-a771-9459d397d9cd|lda-uns|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/051443f6-34ce-4967-a771-9459d397d9cd/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,534,https://lda.gov/api/v1/clients/140538/,0785b63f-9c34-404c-a898-7d15efd6eb25,2003,year_end,YY,https://lda.gov/filings/public/filing/0785b63f-9c34-404c-a898-7d15efd6eb25/print/,2004-03-08T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,"PUBLIC STRATEGIES, INC.",lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.10000000,Official LDA API,0785b63f-9c34-404c-a898-7d15efd6eb25|lda-eng|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/0785b63f-9c34-404c-a898-7d15efd6eb25/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,363d2e22-d1f1-421b-920d-dd1f4848e7bd,2003,year_end,RA,https://lda.gov/filings/public/filing/363d2e22-d1f1-421b-920d-dd1f4848e7bd/print/,2003-08-13T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-uns,UNS,Unspecified,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,,Official LDA API,363d2e22-d1f1-421b-920d-dd1f4848e7bd|lda-uns|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/363d2e22-d1f1-421b-920d-dd1f4848e7bd/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,87,https://lda.gov/api/v1/clients/126945/,69c6eca7-4004-4791-a774-711886f7058d,2003,year_end,YY,https://lda.gov/filings/public/filing/69c6eca7-4004-4791-a774-711886f7058d/print/,2004-02-17T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,TIBER CREEK GROUP,lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.06000000,Official LDA API,69c6eca7-4004-4791-a774-711886f7058d|lda-eng|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/69c6eca7-4004-4791-a774-711886f7058d/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,534,https://lda.gov/api/v1/clients/140538/,7f0e96ed-5cff-4152-b77c-f8dfc442261f,2003,year_end,YA,https://lda.gov/filings/public/filing/7f0e96ed-5cff-4152-b77c-f8dfc442261f/print/,2004-05-04T00:00:00-04:00,AMERICAN PETROLEUM INSTITUTE,"PUBLIC STRATEGIES, INC.",lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.10000000,Official LDA API,7f0e96ed-5cff-4152-b77c-f8dfc442261f|lda-eng|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/7f0e96ed-5cff-4152-b77c-f8dfc442261f/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,36,https://lda.gov/api/v1/clients/119051/,be173d2c-6097-4c8e-966b-b9376845a367,2003,year_end,YYY,https://lda.gov/filings/public/filing/be173d2c-6097-4c8e-966b-b9376845a367/print/,2004-02-13T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,"EOP GROUP, INC.",lda-uns,UNS,Unspecified,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.00000000,Official LDA API,be173d2c-6097-4c8e-966b-b9376845a367|lda-uns|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/be173d2c-6097-4c8e-966b-b9376845a367/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,773,https://lda.gov/api/v1/clients/155677/,dd030878-e9b4-495e-af72-cf8cfde97a9f,2003,year_end,YY,https://lda.gov/filings/public/filing/dd030878-e9b4-495e-af72-cf8cfde97a9f/print/,2004-02-19T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,OGR,lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.10000000,Official LDA API,dd030878-e9b4-495e-af72-cf8cfde97a9f|lda-eng|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/dd030878-e9b4-495e-af72-cf8cfde97a9f/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,48,https://lda.gov/api/v1/clients/146563/,ecc3cdec-f10b-410b-8f0a-77b9177e1345,2003,year_end,YY,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,2004-02-10T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,"TIMMONS AND COMPANY, INC.",lda-chm,CHM,Chemicals/Chemical Industry,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.18000000,Official LDA API,ecc3cdec-f10b-410b-8f0a-77b9177e1345|lda-chm|2,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,48,https://lda.gov/api/v1/clients/146563/,ecc3cdec-f10b-410b-8f0a-77b9177e1345,2003,year_end,YY,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,2004-02-10T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,"TIMMONS AND COMPANY, INC.",lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.18000000,Official LDA API,ecc3cdec-f10b-410b-8f0a-77b9177e1345|lda-eng|3,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,48,https://lda.gov/api/v1/clients/146563/,ecc3cdec-f10b-410b-8f0a-77b9177e1345,2003,year_end,YY,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,2004-02-10T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,"TIMMONS AND COMPANY, INC.",lda-tax,TAX,Taxation/Internal Revenue Code,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.18000000,Official LDA API,ecc3cdec-f10b-410b-8f0a-77b9177e1345|lda-tax|1,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/ecc3cdec-f10b-410b-8f0a-77b9177e1345/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-bud,BUD,Budget/Appropriations,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-bud|5,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-caw,CAW,Clean Air and Water (quality),2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-caw|11,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-def,DEF,Defense,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-def|2,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-eng,ENG,Energy/Nuclear,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-eng|8,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-env,ENV,Environment/Superfund,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-env|6,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-fam,FAM,Family issues/Abortion/Adoption,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-fam|7,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-fue,FUE,Fuel/Gas/Oil,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-fue|9,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-hom,HOM,Homeland Security,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-hom|10,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
cand-b905d6833296,American Petroleum Institute,12,https://lda.gov/api/v1/clients/103626/,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786,2003,year_end,YY,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,2004-03-03T00:00:00-05:00,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,lda-mar,MAR,Marine/Maritime/Boating/Fisheries,2003-07-01,2003-12-31,visible_lobbying,visible_lobbying_filing,1.0000,1.46000000,Official LDA API,f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786|lda-mar|4,unassigned_design_candidate,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-09-12,https://lda.gov/filings/public/filing/f0a758b3-2d85-4d8e-8cf0-a2a7cfcfa786/print/,"official LDA API filing row matched by exact normalized client name or an explicit reviewed registration alias; successor-design acquisition only; treatment/control exposure unassigned; filing versions, source timestamps, reporting cadence, and cross-source actor links require review before estimation"
