canonicalActorId,primaryName,filingUuid,filingYear,filingPeriod,filingType,periodStart,periodEnd,clientName,clientApiId,clientRelationshipId,registrantName,registrantApiId,incomeDollars,expensesDollars,expensesMethod,expensesMethodDisplay,amountKind,sameClientRegistrantName,dtPosted,terminationDate,filingDocumentUrl,filingApiUrl,aliasReviewId,retrievedDate,sourceFingerprint
cand-b905d6833296,American Petroleum Institute,dde6b96b-c14c-465c-983b-d29275d0f669,2006,year_end,YY,2006-07-01,2006-12-31,AMERICAN PETROLEUM INSTITUTE,114557,2195,PRICEWATERHOUSECOOPERS,10764,140000.00,,,,income,false,2007-02-12T14:17:55-05:00,,https://lda.gov/filings/public/filing/dde6b96b-c14c-465c-983b-d29275d0f669/print/,https://lda.gov/api/v1/filings/dde6b96b-c14c-465c-983b-d29275d0f669/,,2026-09-12,6ade4c61f8791b5f75a7c86fcfff0bacd7c15a9f392cf90ad688f6e4b83057a0
cand-b905d6833296,American Petroleum Institute,e9495690-918f-42f4-b3f1-32c9959dad26,2006,year_end,YYY,2006-07-01,2006-12-31,AMERICAN PETROLEUM INSTITUTE,119051,36,"EOP GROUP, INC.",13712,,,,,neither,false,2007-04-10T12:10:05-04:00,,https://lda.gov/filings/public/filing/e9495690-918f-42f4-b3f1-32c9959dad26/print/,https://lda.gov/api/v1/filings/e9495690-918f-42f4-b3f1-32c9959dad26/,,2026-09-12,51c9fb3a7a5339343a9000ebe9fe38164e8201387784f80ce7fea6226a6aad15
cand-b905d6833296,American Petroleum Institute,f92654c4-ca64-41fe-911b-70a670af2a80,2006,year_end,RA,2006-07-01,2006-12-31,AMERICAN PETROLEUM INSTITUTE,119293,912,ERNST & YOUNG,13825,,,,,neither,false,2006-08-21T00:00:00-04:00,,https://lda.gov/filings/public/filing/f92654c4-ca64-41fe-911b-70a670af2a80/print/,https://lda.gov/api/v1/filings/f92654c4-ca64-41fe-911b-70a670af2a80/,,2026-09-12,71d3fc6b85121a95bf5bb23289db671dfc0764c40f375f9b47f9e39b3d87775b
cand-b905d6833296,American Petroleum Institute,0d03c86d-c646-412c-8194-ff287c1cf0b9,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,114557,2195,PRICEWATERHOUSECOOPERS,10764,40000.00,,,,income,false,2007-08-01T14:12:40-04:00,,https://lda.gov/filings/public/filing/0d03c86d-c646-412c-8194-ff287c1cf0b9/print/,https://lda.gov/api/v1/filings/0d03c86d-c646-412c-8194-ff287c1cf0b9/,,2026-09-12,b17a43dcaa4270c5c689cceaa50a0bea5ff11ca451dc55343c24d1c5f84b8b48
cand-b905d6833296,American Petroleum Institute,0d700a7e-9e1f-44c9-9804-212d86089ce5,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,146563,48,"TIMMONS AND COMPANY, INC.",38164,200000.00,,,,income,false,2007-08-07T10:43:34-04:00,,https://lda.gov/filings/public/filing/0d700a7e-9e1f-44c9-9804-212d86089ce5/print/,https://lda.gov/api/v1/filings/0d700a7e-9e1f-44c9-9804-212d86089ce5/,,2026-09-12,ab8b49d9918ac443584ab506bd4a05527c08068d3a29eb3a641764af26a72aa2
cand-b905d6833296,American Petroleum Institute,128bd9f7-af7b-433b-8a91-041ba40a5ac9,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,119051,36,"EOP GROUP, INC.",13712,,,,,neither,false,2007-10-02T11:34:31-04:00,,https://lda.gov/filings/public/filing/128bd9f7-af7b-433b-8a91-041ba40a5ac9/print/,https://lda.gov/api/v1/filings/128bd9f7-af7b-433b-8a91-041ba40a5ac9/,,2026-09-12,13ab0c7ed73d594e0c54d9e3091963abe39168cdefb2b21827b3a11ef08d2bde
cand-b905d6833296,American Petroleum Institute,2223183a-1e0b-433a-bb37-c24c1d8265b7,2007,mid_year,RA,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,119051,36,"EOP GROUP, INC.",13712,,,,,neither,false,2008-04-11T00:00:00-04:00,,https://lda.gov/filings/public/filing/2223183a-1e0b-433a-bb37-c24c1d8265b7/print/,https://lda.gov/api/v1/filings/2223183a-1e0b-433a-bb37-c24c1d8265b7/,,2026-09-12,9ec38f84f88a5395b05b2bf31cebb00f825e81c002e3f4bc34989a5f4ada41b5
cand-b905d6833296,American Petroleum Institute,22bd9946-57bb-4ae3-965e-8a00670aea9e,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,126945,87,TIBER CREEK GROUP,20744,120000.00,,,,income,false,2007-07-27T15:33:45-04:00,,https://lda.gov/filings/public/filing/22bd9946-57bb-4ae3-965e-8a00670aea9e/print/,https://lda.gov/api/v1/filings/22bd9946-57bb-4ae3-965e-8a00670aea9e/,,2026-09-12,cfac8e8c5d711136028892dc1a4263e0483862e812834addd25b18a8c35e1d11
cand-b905d6833296,American Petroleum Institute,5100d637-5ef3-45b3-9ca9-a103da27977e,2007,mid_year,RA,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,119293,912,ERNST & YOUNG,13825,,,,,neither,false,2007-02-28T00:00:00-05:00,,https://lda.gov/filings/public/filing/5100d637-5ef3-45b3-9ca9-a103da27977e/print/,https://lda.gov/api/v1/filings/5100d637-5ef3-45b3-9ca9-a103da27977e/,,2026-09-12,8ebbea6d3145d3922284b3df3ff9e2f64ace5fb7fdcd7757502452b23bee01ce
cand-b905d6833296,American Petroleum Institute,6583208c-5318-45f0-ae59-d2086d1656d9,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,127393,1558,"JOHNSTON & ASSOCIATES, LLC",20777,40000.00,,,,income,false,2007-07-31T11:55:00-04:00,,https://lda.gov/filings/public/filing/6583208c-5318-45f0-ae59-d2086d1656d9/print/,https://lda.gov/api/v1/filings/6583208c-5318-45f0-ae59-d2086d1656d9/,,2026-09-12,f4522545ee56337a533a999a4674b32317eeb8df2d2b99939c01f9a82b37b896
cand-b905d6833296,American Petroleum Institute,b4e937d6-0413-473d-b37b-452c25adda34,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,155677,773,OGR,48827,160000.00,,,,income,false,2007-08-06T14:29:43-04:00,,https://lda.gov/filings/public/filing/b4e937d6-0413-473d-b37b-452c25adda34/print/,https://lda.gov/api/v1/filings/b4e937d6-0413-473d-b37b-452c25adda34/,,2026-09-12,93e9fcd527c89bd14fdf2064588975d684f62e5a9c75f8164734fc694fd45680
cand-b905d6833296,American Petroleum Institute,d91f2e09-4c80-4f73-9e58-31b377588c3d,2007,mid_year,MT,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,126018,1623,HUNTON ANDREWS KURTH LLP,18978,,,,,neither,false,2007-08-09T13:25:38-04:00,,https://lda.gov/filings/public/filing/d91f2e09-4c80-4f73-9e58-31b377588c3d/print/,https://lda.gov/api/v1/filings/d91f2e09-4c80-4f73-9e58-31b377588c3d/,,2026-09-12,ce909d273661b2bd8fdf1434222b3b5e2fa86b4a54b2fd69c5ea3153d6fb825d
cand-b905d6833296,American Petroleum Institute,e5e1c8aa-f19e-4e38-8b07-44e39d2f4f56,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,119293,912,ERNST & YOUNG,13825,30000.00,,,,income,false,2007-08-15T17:39:53-04:00,,https://lda.gov/filings/public/filing/e5e1c8aa-f19e-4e38-8b07-44e39d2f4f56/print/,https://lda.gov/api/v1/filings/e5e1c8aa-f19e-4e38-8b07-44e39d2f4f56/,,2026-09-12,ca0fe8bf5fe8c7806665720557e09bf12f09337ef1fa54a8a0e71620f1478b4b
cand-b905d6833296,American Petroleum Institute,ed786912-dbf8-4895-8692-1ce4aa836908,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,103626,12,AMERICAN PETROLEUM INSTITUTE,3060,,1640000.00,,,expenses,true,2007-08-22T00:00:00-04:00,,https://lda.gov/filings/public/filing/ed786912-dbf8-4895-8692-1ce4aa836908/print/,https://lda.gov/api/v1/filings/ed786912-dbf8-4895-8692-1ce4aa836908/,,2026-09-12,4793b4a1b06dee1526d19899a29eefb8abc665a9c43a29119befa8f770610f61
cand-b905d6833296,American Petroleum Institute,f22e4afb-7760-4f90-819f-febcdc56801d,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PETROLEUM INSTITUTE,135641,1001208,"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",30212,20000.00,,,,income,false,2007-08-14T00:00:00-04:00,,https://lda.gov/filings/public/filing/f22e4afb-7760-4f90-819f-febcdc56801d/print/,https://lda.gov/api/v1/filings/f22e4afb-7760-4f90-819f-febcdc56801d/,,2026-09-12,d9d008e44d5355db6bf6ec6f912fe3b64a3e49525b052190dcb1812f4c8a3599
cand-b905d6833296,American Petroleum Institute,0227e08b-4ba4-4bac-b82f-87d66a53b427,2007,year_end,YTY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,119293,912,ERNST & YOUNG,13825,,,,,neither,false,2008-02-13T17:33:07.560000-05:00,,https://lda.gov/filings/public/filing/0227e08b-4ba4-4bac-b82f-87d66a53b427/print/,https://lda.gov/api/v1/filings/0227e08b-4ba4-4bac-b82f-87d66a53b427/,,2026-09-12,c8cf058510e950b7d594840a9a5998b2d5a899d8f20bd48920694de9f83f71e3
cand-b905d6833296,American Petroleum Institute,1baefdae-d431-49a6-9019-4a50700c403b,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,177188,1002923,"OMB PROFESSIONALS, INC.",288577,,,,,neither,false,2007-11-25T10:31:36-05:00,,https://lda.gov/filings/public/filing/1baefdae-d431-49a6-9019-4a50700c403b/print/,https://lda.gov/api/v1/filings/1baefdae-d431-49a6-9019-4a50700c403b/,,2026-09-12,5a72f17c5266b6a19f633a62f243537144454d6ffeb7032bb7f9ddfaa98904cd
cand-b905d6833296,American Petroleum Institute,3d272f70-b0a5-47d9-8522-b2a3ad4c6258,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,144061,1003995,"SKADDEN, ARPS, SLATE, MEAGHER & FLOM LLP",35560,,,,,neither,false,2007-08-27T14:56:05-04:00,,https://lda.gov/filings/public/filing/3d272f70-b0a5-47d9-8522-b2a3ad4c6258/print/,https://lda.gov/api/v1/filings/3d272f70-b0a5-47d9-8522-b2a3ad4c6258/,,2026-09-12,bade2a9196a708975938a2c458053ca7ad27f2f807eaf5a39ef1a63ec4c1bce0
cand-b905d6833296,American Petroleum Institute,3e80ef8a-c5f6-4845-adec-dd4e7fddb8f9,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,177188,1002923,"OMB PROFESSIONALS, INC.",288577,,,,,neither,false,2007-11-25T10:34:38-05:00,,https://lda.gov/filings/public/filing/3e80ef8a-c5f6-4845-adec-dd4e7fddb8f9/print/,https://lda.gov/api/v1/filings/3e80ef8a-c5f6-4845-adec-dd4e7fddb8f9/,,2026-09-12,afc4933f21bda5a29dd933b2f43fc4cabecbb5855d354448e8da90501fafec71
cand-b905d6833296,American Petroleum Institute,41969402-1e26-487c-9210-6310425245e3,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,146647,238,MICHAEL L. TINER,38175,,,,,neither,false,2007-10-03T00:00:00-04:00,,https://lda.gov/filings/public/filing/41969402-1e26-487c-9210-6310425245e3/print/,https://lda.gov/api/v1/filings/41969402-1e26-487c-9210-6310425245e3/,,2026-09-12,47ddf9f3e7c46791113acc7656ff3647022d9f518bee350e13f5a8bfb9dd8054
cand-b905d6833296,American Petroleum Institute,61c46e13-eb36-4d76-9a03-de2ec493260e,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,186964,12,"CUMBERLAND NORTH AMERICA, LLC",322077,,,,,neither,false,2007-11-01T00:00:00-04:00,,https://lda.gov/filings/public/filing/61c46e13-eb36-4d76-9a03-de2ec493260e/print/,https://lda.gov/api/v1/filings/61c46e13-eb36-4d76-9a03-de2ec493260e/,,2026-09-12,a3ca8ebc2400b08d8aee48aa0d98087dbc5986fd2a34518cbb31b55d0559f4f1
cand-b905d6833296,American Petroleum Institute,6bc6fab8-8a40-4388-9eae-25a7feb8929e,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,146563,48,"TIMMONS AND COMPANY, INC.",38164,180000.00,,,,income,false,2008-02-12T15:39:31.440000-05:00,,https://lda.gov/filings/public/filing/6bc6fab8-8a40-4388-9eae-25a7feb8929e/print/,https://lda.gov/api/v1/filings/6bc6fab8-8a40-4388-9eae-25a7feb8929e/,,2026-09-12,28450be111556e6bdb4959a926ac7158c60c3fbe8c014c59917d9c2d2c931885
cand-b905d6833296,American Petroleum Institute,72c823d6-ded0-46e8-ab3f-63f68432132b,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,126945,87,TIBER CREEK GROUP,20744,120000.00,,,,income,false,2008-02-13T15:00:18.907000-05:00,,https://lda.gov/filings/public/filing/72c823d6-ded0-46e8-ab3f-63f68432132b/print/,https://lda.gov/api/v1/filings/72c823d6-ded0-46e8-ab3f-63f68432132b/,,2026-09-12,ea42037bb8701ba3a1efba036d2d7dfc76fcb79458bff13305621d3a4d9a16c6
cand-b905d6833296,American Petroleum Institute,74151b73-e354-42ac-b538-ed0a6221649d,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,126945,87,TIBER CREEK GROUP,20744,120000.00,,,,income,false,2008-10-03T00:00:00-04:00,,https://lda.gov/filings/public/filing/74151b73-e354-42ac-b538-ed0a6221649d/print/,https://lda.gov/api/v1/filings/74151b73-e354-42ac-b538-ed0a6221649d/,,2026-09-12,ff4ed32138af95432f378d71aa92e376ea08fe648c488728a0fdb35c1ff8089f
cand-b905d6833296,American Petroleum Institute,741b8f13-6cad-4025-b2dc-9b3b6962e857,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,103626,12,AMERICAN PETROLEUM INSTITUTE,3060,,2360000.00,,,expenses,true,2008-02-14T18:45:09.580000-05:00,,https://lda.gov/filings/public/filing/741b8f13-6cad-4025-b2dc-9b3b6962e857/print/,https://lda.gov/api/v1/filings/741b8f13-6cad-4025-b2dc-9b3b6962e857/,,2026-09-12,ec9598abcbbb03ed6b193480656c2a4f9ad706c0fb5a6a323982aee9a2903268
cand-b905d6833296,American Petroleum Institute,7657450c-1f57-452e-b577-9395a5810488,2007,year_end,YYY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,119051,36,"EOP GROUP, INC.",13712,,,,,neither,false,2008-02-14T11:21:51-05:00,,https://lda.gov/filings/public/filing/7657450c-1f57-452e-b577-9395a5810488/print/,https://lda.gov/api/v1/filings/7657450c-1f57-452e-b577-9395a5810488/,,2026-09-12,de23a3ef3e4fcf72644c73a0d987f5ff58bc9d7b4070c1d77b01577bd827886b
cand-b905d6833296,American Petroleum Institute,79f0989d-a6e6-41dd-8876-24f2b2d9ed23,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,126945,87,TIBER CREEK GROUP,20744,120000.00,,,,income,false,2008-02-05T11:53:28.643000-05:00,,https://lda.gov/filings/public/filing/79f0989d-a6e6-41dd-8876-24f2b2d9ed23/print/,https://lda.gov/api/v1/filings/79f0989d-a6e6-41dd-8876-24f2b2d9ed23/,,2026-09-12,67c256d239d2d653b856eae1e9b3bf0d416db3a55b35b010e47ee84faba72b11
cand-b905d6833296,American Petroleum Institute,7a8af513-7df5-430e-bf04-072ae7838daa,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,186964,12,"CUMBERLAND NORTH AMERICA, LLC",322077,0.00,,,,income,false,2008-02-14T00:00:00-05:00,,https://lda.gov/filings/public/filing/7a8af513-7df5-430e-bf04-072ae7838daa/print/,https://lda.gov/api/v1/filings/7a8af513-7df5-430e-bf04-072ae7838daa/,,2026-09-12,2009e7cdcf5a28043a949e0310c64b475f265451230daf6405e93434d534327e
cand-b905d6833296,American Petroleum Institute,875efcea-f799-4fe9-a9db-6a17936abaa6,2007,year_end,YTY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,144061,1003995,"SKADDEN, ARPS, SLATE, MEAGHER & FLOM LLP",35560,,,,,neither,false,2008-02-13T20:25:43.243000-05:00,,https://lda.gov/filings/public/filing/875efcea-f799-4fe9-a9db-6a17936abaa6/print/,https://lda.gov/api/v1/filings/875efcea-f799-4fe9-a9db-6a17936abaa6/,,2026-09-12,2190495d7756cad9b2b351f0093a0621509707b34dd0da5a0305065e93d1de5d
cand-b905d6833296,American Petroleum Institute,9a6f4c1e-dd70-49c1-b85c-9fd7fc75e943,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,146647,238,MICHAEL L. TINER,38175,40000.00,,,,income,false,2008-02-13T14:54:59.640000-05:00,,https://lda.gov/filings/public/filing/9a6f4c1e-dd70-49c1-b85c-9fd7fc75e943/print/,https://lda.gov/api/v1/filings/9a6f4c1e-dd70-49c1-b85c-9fd7fc75e943/,,2026-09-12,cccbaed19c52319b9da913839fac178b837e928b778bd42419b4029bcdbdddde
cand-b905d6833296,American Petroleum Institute,a15cab04-9170-40b9-a6f5-e650c0ec4fba,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,114557,2195,PRICEWATERHOUSECOOPERS,10764,140000.00,,,,income,false,2008-02-13T14:49:43.343000-05:00,,https://lda.gov/filings/public/filing/a15cab04-9170-40b9-a6f5-e650c0ec4fba/print/,https://lda.gov/api/v1/filings/a15cab04-9170-40b9-a6f5-e650c0ec4fba/,,2026-09-12,3f8cb56a4d8e37e05ca4d72d69da4d8fd1b0b1d668b558abf42dae7e3170ba16
cand-b905d6833296,American Petroleum Institute,b3c8e231-1bd8-4c64-bcd4-5b77c4d3b0a7,2007,year_end,YT,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,186964,12,"CUMBERLAND NORTH AMERICA, LLC",322077,,,,,neither,false,2008-02-26T12:29:59.847000-05:00,,https://lda.gov/filings/public/filing/b3c8e231-1bd8-4c64-bcd4-5b77c4d3b0a7/print/,https://lda.gov/api/v1/filings/b3c8e231-1bd8-4c64-bcd4-5b77c4d3b0a7/,,2026-09-12,586b757a61b87013fc96d7e52fe7df3a94ac18491c9f4e51b7e62df05d5e7c35
cand-b905d6833296,American Petroleum Institute,c9e9700e-82d8-48c4-a993-9fb860a6d6c1,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,186250,1004220,MR. CHRISTOPHER HEINZ,318298,40000.00,,,,income,false,2008-02-14T11:26:48.983000-05:00,,https://lda.gov/filings/public/filing/c9e9700e-82d8-48c4-a993-9fb860a6d6c1/print/,https://lda.gov/api/v1/filings/c9e9700e-82d8-48c4-a993-9fb860a6d6c1/,,2026-09-12,ed2ce732d7c74551b6e23ee14373fd9d4effcca47d7b29149222587a1e81f8d7
cand-b905d6833296,American Petroleum Institute,d29f0361-c377-4797-a5c1-0d747e6ae107,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,127393,1558,"JOHNSTON & ASSOCIATES, LLC",20777,100000.00,,,,income,false,2008-02-14T17:05:46.680000-05:00,,https://lda.gov/filings/public/filing/d29f0361-c377-4797-a5c1-0d747e6ae107/print/,https://lda.gov/api/v1/filings/d29f0361-c377-4797-a5c1-0d747e6ae107/,,2026-09-12,558039d46ed438e0197f4224345ad7987f4545ecbff3280f33a2c42f419a94ec
cand-b905d6833296,American Petroleum Institute,d5beba2e-f6a0-41ec-b044-d21f9f88ce89,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,135641,1001208,"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",30212,,,,,neither,false,2007-08-14T00:00:00-04:00,,https://lda.gov/filings/public/filing/d5beba2e-f6a0-41ec-b044-d21f9f88ce89/print/,https://lda.gov/api/v1/filings/d5beba2e-f6a0-41ec-b044-d21f9f88ce89/,,2026-09-12,c6e94324b9203479d420778c73d96ded9e53b04b913e1ef13b49cf35e8fa8068
cand-b905d6833296,American Petroleum Institute,e4b8acc6-030a-4daa-9d4c-793df5edd287,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,135641,1001208,"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",30212,20000.00,,,,income,false,2008-02-13T16:06:14.340000-05:00,,https://lda.gov/filings/public/filing/e4b8acc6-030a-4daa-9d4c-793df5edd287/print/,https://lda.gov/api/v1/filings/e4b8acc6-030a-4daa-9d4c-793df5edd287/,,2026-09-12,66d586ce0713ba5629443e61eeeb57c9437cd00400f507fee57a20f1efca9d26
cand-b905d6833296,American Petroleum Institute,f2ac7a3a-8a7b-4d1e-bc40-ec4b4e72966e,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,177188,1002923,"OMB PROFESSIONALS, INC.",288577,,,,,neither,false,2007-07-22T15:15:45-04:00,,https://lda.gov/filings/public/filing/f2ac7a3a-8a7b-4d1e-bc40-ec4b4e72966e/print/,https://lda.gov/api/v1/filings/f2ac7a3a-8a7b-4d1e-bc40-ec4b4e72966e/,,2026-09-12,09cd9a4ba780ecf5ca991d768194786328cd644d1fc6154fd2f3171ca5d36c84
cand-b905d6833296,American Petroleum Institute,f31904b0-4269-4f03-9464-6e7aa68b9b83,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,155677,773,OGR,48827,160000.00,,,,income,false,2008-02-13T09:30:25-05:00,,https://lda.gov/filings/public/filing/f31904b0-4269-4f03-9464-6e7aa68b9b83/print/,https://lda.gov/api/v1/filings/f31904b0-4269-4f03-9464-6e7aa68b9b83/,,2026-09-12,5039c8d04b7f9fe88912a9b2d690d7860c6a56dda8b0081895ef99b404fc40e0
cand-b905d6833296,American Petroleum Institute,f38861b5-241c-47b4-8407-24d967788739,2007,year_end,RR,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,186250,1004220,MR. CHRISTOPHER HEINZ,318298,,,,,neither,false,2007-09-25T10:52:12-04:00,,https://lda.gov/filings/public/filing/f38861b5-241c-47b4-8407-24d967788739/print/,https://lda.gov/api/v1/filings/f38861b5-241c-47b4-8407-24d967788739/,,2026-09-12,250a0e1a86d76e11fe61a657691e060265f90236897313a9388cb7ad4bffa4d7
cand-b905d6833296,American Petroleum Institute,f38d2543-0ffe-4750-aa11-a98682af8312,2007,year_end,YA,2007-07-01,2007-12-31,AMERICAN PETROLEUM INSTITUTE,103626,12,AMERICAN PETROLEUM INSTITUTE,3060,,2360000.00,,,expenses,true,2008-02-14T18:48:38.377000-05:00,,https://lda.gov/filings/public/filing/f38d2543-0ffe-4750-aa11-a98682af8312/print/,https://lda.gov/api/v1/filings/f38d2543-0ffe-4750-aa11-a98682af8312/,,2026-09-12,d84a15375e17481f95da641c06503f8ddeb8069482188fafeaebe5566afefe19
cand-b905d6833296,American Petroleum Institute,68d8e362-d294-423e-89da-e7e06bb1b487,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,146563,48,"TIMMONS AND COMPANY, INC.",38164,120000.00,,,,income,false,2008-04-10T16:24:22-04:00,,https://lda.gov/filings/public/filing/68d8e362-d294-423e-89da-e7e06bb1b487/print/,https://lda.gov/api/v1/filings/68d8e362-d294-423e-89da-e7e06bb1b487/,,2026-09-12,d2b9781071dc9bc155c5d938855b42ae2f4e287456dd4d84f96a70648b4628ad
cand-b905d6833296,American Petroleum Institute,9b7ad1cf-7de9-48d1-8afb-f7c075d23a4a,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,135641,1001208,"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",30212,40000.00,,,,income,false,2008-04-21T16:03:50-04:00,,https://lda.gov/filings/public/filing/9b7ad1cf-7de9-48d1-8afb-f7c075d23a4a/print/,https://lda.gov/api/v1/filings/9b7ad1cf-7de9-48d1-8afb-f7c075d23a4a/,,2026-09-12,067fecd6082f29faaa0f0b61a8b09bf40338a7329fe29f91be3ccd04c5977bd0
cand-b905d6833296,American Petroleum Institute,aa43de45-639a-423c-873c-fefcc6f3ffb8,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,127393,1558,"JOHNSTON & ASSOCIATES, LLC",20777,50000.00,,,,income,false,2008-04-16T17:32:38-04:00,,https://lda.gov/filings/public/filing/aa43de45-639a-423c-873c-fefcc6f3ffb8/print/,https://lda.gov/api/v1/filings/aa43de45-639a-423c-873c-fefcc6f3ffb8/,,2026-09-12,f221270a43791c8a8432dcedf8a5a5ffd79a693230311601c629ee91e17eb113
cand-b905d6833296,American Petroleum Institute,b20e48fd-fdee-43a4-b249-059efdada104,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,103626,12,AMERICAN PETROLEUM INSTITUTE,3060,,1270000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,true,2008-04-21T17:03:04-04:00,,https://lda.gov/filings/public/filing/b20e48fd-fdee-43a4-b249-059efdada104/print/,https://lda.gov/api/v1/filings/b20e48fd-fdee-43a4-b249-059efdada104/,,2026-09-12,549e839f4ac438c690dc939738190b31218d16c12db483a13bc40c586c768bf9
cand-b905d6833296,American Petroleum Institute,b63b83a6-be70-4506-ba9e-55c62e582360,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,114557,2195,PRICEWATERHOUSECOOPERS,10764,80000.00,,,,income,false,2009-02-24T10:11:43-05:00,,https://lda.gov/filings/public/filing/b63b83a6-be70-4506-ba9e-55c62e582360/print/,https://lda.gov/api/v1/filings/b63b83a6-be70-4506-ba9e-55c62e582360/,,2026-09-12,42d82eea34e90272add9aac481955160f46e33dcbe486925b6ceb530e0f6052d
cand-b905d6833296,American Petroleum Institute,bc0f161c-4d81-4a0b-a877-dc8d94e02cd1,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,146647,238,MICHAEL L. TINER,38175,20000.00,,,,income,false,2008-04-21T10:46:15-04:00,,https://lda.gov/filings/public/filing/bc0f161c-4d81-4a0b-a877-dc8d94e02cd1/print/,https://lda.gov/api/v1/filings/bc0f161c-4d81-4a0b-a877-dc8d94e02cd1/,,2026-09-12,4d818ea1698f73004a5205c9b7e0603101bd39abf06c60f0846c5a58f0b3c605
cand-b905d6833296,American Petroleum Institute,c0b5cd58-f92e-4ae5-9f2d-fcfb3f3f899d,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PETROLEUM INSTITUTE,186250,1004220,MR. CHRISTOPHER HEINZ,318298,20000.00,,,,income,false,2008-04-21T20:23:16-04:00,,https://lda.gov/filings/public/filing/c0b5cd58-f92e-4ae5-9f2d-fcfb3f3f899d/print/,https://lda.gov/api/v1/filings/c0b5cd58-f92e-4ae5-9f2d-fcfb3f3f899d/,,2026-09-12,db0121c4e9afbcfa0353fedb708ccaceaae0decd8bd7a1f0cbc99f959a06985e
